word1,word2,freq,pct,w2_noun_rank,word1_POS,w1_adjdet_rank
white,man,1029523,9.222336568793793e-06,4,ADJ,46
some,years,1029388,9.221127255901524e-06,5,DET,8
the,seed,1029366,9.22093018268945e-06,2166,DET,535
the,grain,1028819,9.216030226007443e-06,2319,DET,535
this,topic,1028496,9.213136832939275e-06,1366,DET,4
the,reign,1026585,9.196018337108715e-06,4065,DET,535
the,fat,1021501,9.150476509373203e-06,5584,DET,535
The,night,1019773,9.134997304352163e-06,63,DET,2
The,women,1017020,9.110336279223157e-06,43,DET,2
all,know,1016818,9.108526788821393e-06,9933,DET,595
the,knee,1015435,9.096138050080596e-06,2386,DET,535
The,State,1014146,9.084591351427749e-06,193,DET,2
the,heads,1011695,9.062635604028115e-06,1301,DET,535
the,brand,1011187,9.058085004403873e-06,1978,DET,535
the,mouse,1007285,9.02313138288067e-06,2895,DET,535
the,wagon,1007090,9.021384597591837e-06,4463,DET,535
the,grace,1006764,9.01846433090384e-06,1733,DET,535
the,item,1006310,9.014397456436507e-06,1749,DET,535
this,whole,1006095,9.012471513682153e-06,1160,DET,4
big,deal,1005858,9.010348497715725e-06,782,ADJ,65
the,Study,1005233,9.004749826918186e-06,1246,DET,535
The,issue,1003957,8.993319580617927e-06,344,DET,2
the,lungs,1003473,8.988983969952312e-06,3245,DET,535
any,good,1001986,8.975663612390804e-06,2247,DET,14
the,coach,1000872,8.965684541561268e-06,2887,DET,535
the,share,1000359,8.961089152570647e-06,988,DET,535
this,Act,999997,8.957846402444711e-06,305,DET,4
the,sheer,994665,8.910083022136735e-06,24651,DET,535
This,makes,994613,8.90961721272638e-06,26188,DET,9
the,waist,993988,8.90401854192884e-06,2411,DET,535
few,feet,993839,8.902683818810706e-06,195,ADJ,12
new,ideas,993410,8.898840891175274e-06,383,ADJ,4
the,dress,993176,8.896744748828675e-06,1202,DET,535
the,verge,992916,8.894415701776899e-06,8492,DET,535
the,milk,992428,8.890044259618178e-06,1245,DET,535
the,DNA,991003,8.877279290199786e-06,1081,DET,535
the,cliff,987771,8.848327443771546e-06,5492,DET,535
the,egg,987602,8.84681356318789e-06,2522,DET,535
the,odds,987305,8.8441530748249e-06,3959,DET,535
the,fuel,987197,8.843185624511086e-06,1529,DET,535
some,good,986582,8.837676532446306e-06,2247,DET,8
the,salt,985967,8.832167440381526e-06,1268,DET,535
the,rooms,984637,8.82025346892436e-06,1323,DET,535
The,end,984106,8.81549683821477e-06,46,DET,2
That,will,980524,8.783409736139906e-06,765,DET,20
last,one,979280,8.772266141784482e-06,45,ADJ,19
the,faces,978671,8.766810796959359e-06,1567,DET,535
The,need,977823,8.759214520421257e-06,226,DET,2
right,about,976929,8.751206181712455e-06,25099,ADJ,25
the,taste,975682,8.740035713737202e-06,1751,DET,535
the,vote,975219,8.735888218410384e-06,2557,DET,535
the,sex,973958,8.724592340209266e-06,550,DET,535
the,mode,973275,8.718474112761715e-06,954,DET,535
The,King,971647,8.703890695068281e-06,378,DET,2
the,steel,968615,8.676730423295254e-06,1524,DET,535
the,loop,968128,8.67236793900981e-06,2198,DET,535
the,notes,967150,8.66360713894582e-06,1044,DET,535
the,mayor,967122,8.663356318494089e-06,5065,DET,535
best,thing,966958,8.661887227276814e-06,62,ADJ,30
good,job,966621,8.65886842398278e-06,224,ADJ,7
The,Role,964142,8.636661856131418e-06,3634,DET,2
all,sides,961833,8.615978126736985e-06,916,DET,595
The,small,960347,8.602666727048752e-06,6702,DET,2
other,one,959800,8.597766770366745e-06,45,ADJ,0
small,town,958608,8.587088985421676e-06,323,ADJ,17
wide,open,958201,8.583443130998318e-06,13728,ADJ,116
the,Early,957075,8.57335656568947e-06,2794,DET,535
the,sugar,956988,8.572577230714452e-06,1287,DET,535
the,shade,952966,8.53654866439812e-06,3602,DET,535
The,Times,952766,8.534757089742908e-06,1131,DET,2
other,means,952624,8.533485071737705e-06,270,ADJ,0
the,USSR,952171,8.529427155143648e-06,7446,DET,535
brown,hair,950962,8.518597086352886e-06,220,ADJ,289
few,steps,949915,8.509218193032846e-06,475,ADJ,12
the,exit,949576,8.506181473992261e-06,3264,DET,535
the,actor,948364,8.495324531581671e-06,2727,DET,535
both,men,948252,8.494321249774751e-06,23,DET,17
the,seeds,948231,8.494133134435954e-06,2506,DET,535
which,leads,946373,8.477489405889026e-06,8542,DET,6
the,tumor,944040,8.456590687535968e-06,2123,DET,535
the,lips,943963,8.455900931293711e-06,501,DET,535
the,width,943274,8.449728956606503e-06,2859,DET,535
the,cops,942294,8.440950240795959e-06,5426,DET,535
The,body,941768,8.43623839945275e-06,36,DET,2
the,tank,941366,8.43263733439577e-06,2739,DET,535
the,Air,941096,8.430218708611233e-06,1700,DET,535
the,bride,940382,8.423822787092124e-06,4208,DET,535
new,world,940140,8.421654981759316e-06,11,ADJ,4
fresh,air,940024,8.420615868459292e-06,128,ADJ,211
The,Life,936758,8.391359454339666e-06,684,DET,2
new,one,935908,8.383745262055011e-06,45,ADJ,4
the,Nazi,933745,8.364369382158883e-06,4241,DET,535
the,boss,932193,8.350466762834431e-06,2432,DET,535
the,pace,930539,8.33565044043582e-06,2337,DET,535
The,good,929628,8.327489817881325e-06,2247,DET,2
the,aisle,928183,8.314545690997413e-06,6949,DET,535
The,Old,927929,8.312270391185292e-06,1178,DET,2
high,risk,927234,8.306044669258428e-06,183,ADJ,11
the,Land,926534,8.299774157965182e-06,1884,DET,535
the,ships,926172,8.296531407839246e-06,1643,DET,535
The,cost,922876,8.267006257521339e-06,325,DET,2
the,angel,921266,8.252584081546875e-06,3091,DET,535
The,image,921266,8.252584081546875e-06,281,DET,2
any,sense,920935,8.249619025492497e-06,93,DET,14
the,Devil,918555,8.228299287095462e-06,5986,DET,535
The,thing,918491,8.227725983205795e-06,62,DET,2
the,pile,917558,8.219368287439227e-06,3132,DET,535
this,out,917336,8.21737963957194e-06,2133,DET,4
this,line,916987,8.214253341798594e-06,102,DET,4
The,girls,916552,8.210356666923505e-06,562,DET,2
the,mess,916449,8.209434005976071e-06,2513,DET,535
the,legs,914262,8.189843137121317e-06,683,DET,535
the,bow,913509,8.183097858544442e-06,3408,DET,535
This,way,913048,8.178968278964175e-06,1,DET,9
The,Case,909948,8.151198871808375e-06,1315,DET,2
the,trend,909316,8.145537495897904e-06,2154,DET,535
the,unity,908237,8.135871950633029e-06,2175,DET,535
the,palm,907658,8.130685342006187e-06,2761,DET,535
last,day,906301,8.118529507970567e-06,8,ADJ,19
some,sense,905302,8.10958059256778e-06,93,DET,8
real,time,905077,8.107565071080665e-06,0,ADJ,51
this,level,904714,8.104313363081454e-06,78,DET,4
the,cheek,904609,8.103372786387466e-06,1893,DET,535
this,great,903923,8.097227685320087e-06,24869,DET,4
these,data,902183,8.081640985819735e-06,28,DET,13
the,cut,901612,8.076526040179102e-06,2323,DET,535
the,tale,899526,8.05783991652523e-06,2730,DET,535
the,panel,898078,8.04486891602149e-06,1922,DET,535
the,pack,896761,8.033071396916912e-06,3049,DET,535
the,gym,896728,8.032775787098802e-06,6142,DET,535
any,event,896627,8.03187104189792e-06,433,DET,14
the,roads,896215,8.028180398108181e-06,2423,DET,535
the,dough,895330,8.020252680258864e-06,5231,DET,535
the,lawn,893893,8.007380216361159e-06,5167,DET,535
the,rank,891487,7.985827573258949e-06,2644,DET,535
the,hours,888248,7.956813021717774e-06,211,DET,535
the,blind,887996,7.954555637652207e-06,8138,DET,535
the,Green,886955,7.945230491571824e-06,1619,DET,535
The,Bible,886728,7.943197054338157e-06,441,DET,2
The,focus,886234,7.938771864939781e-06,603,DET,2
key,role,883118,7.910859131811564e-06,111,ADJ,121
the,draft,882892,7.908834652451174e-06,3019,DET,535
the,guest,881702,7.898174783252656e-06,2772,DET,535
the,texts,881204,7.893713762361177e-06,1235,DET,535
the,leg,880838,7.890435180742137e-06,1292,DET,535
the,tasks,880165,7.884406532027345e-06,1159,DET,535
the,fort,880103,7.88385114388423e-06,6385,DET,535
the,lab,879983,7.8827761990911e-06,3915,DET,535
all,types,878942,7.873451053010718e-06,326,DET,595
any,idea,878558,7.87001122967271e-06,113,DET,14
which,time,876688,7.85326000664647e-06,0,DET,6
the,Nazis,876470,7.851307190272287e-06,7641,DET,535
the,nerve,874404,7.832800224083937e-06,1607,DET,535
the,dock,874356,7.832370246166686e-06,6107,DET,535
the,kiss,872399,7.814839688165428e-06,1942,DET,535
short,term,872275,7.813728911879195e-06,279,ADJ,55
the,crack,871897,7.810342835780843e-06,3963,DET,535
the,tomb,871573,7.8074404848394e-06,5408,DET,535
the,asset,871387,7.805774320410051e-06,2310,DET,535
these,types,870672,7.799369441017664e-06,326,DET,13
the,chart,870359,7.796565626682256e-06,2864,DET,535
the,reins,869733,7.79095799801144e-06,8123,DET,535
The,car,865524,7.753254309392484e-06,208,DET,2
the,tool,864474,7.743848542452617e-06,977,DET,535
blond,hair,863182,7.732274970179941e-06,220,ADJ,1471
The,voice,862991,7.730564016384213e-06,99,DET,2
the,grid,859643,7.700573056655948e-06,2975,DET,535
the,Code,859437,7.69872773476108e-06,1603,DET,535
The,text,859030,7.695081880337722e-06,298,DET,2
The,nurse,858432,7.689725072118635e-06,1678,DET,2
the,touch,856892,7.675929947273496e-06,1293,DET,535
the,One,856186,7.669605688740594e-06,3233,DET,535
the,lamp,854570,7.655129765526473e-06,3610,DET,535
the,cake,854486,7.654377304171284e-06,2923,DET,535
the,gray,852145,7.633406922832017e-06,14879,DET,535
any,sort,850940,7.622612685534359e-06,482,DET,14
these,terms,850839,7.621707940333477e-06,116,DET,13
This,kind,849070,7.605861462508119e-06,105,DET,9
the,Other,845678,7.575476356355707e-06,2377,DET,535
The,boys,845598,7.5747597264936225e-06,727,DET,2
the,feel,844962,7.569062519090046e-06,5482,DET,535
the,rat,844694,7.56666180905206e-06,3399,DET,535
whole,lot,843840,7.559011785274301e-06,205,ADJ,43
the,twins,843712,7.557865177494965e-06,4586,DET,535
the,Party,843345,7.554577638002649e-06,1148,DET,535
the,eggs,843302,7.554192449451778e-06,2037,DET,535
this,task,842027,7.542771161024796e-06,488,DET,4
any,real,840740,7.531242378118501e-06,2025,DET,14
The,area,838718,7.513129558354299e-06,96,DET,2
The,crowd,838470,7.510908005781835e-06,1127,DET,2
the,tenth,838366,7.509976386961124e-06,12076,DET,535
the,tape,838199,7.5084804221240206e-06,2987,DET,535
The,human,837557,7.502729467480787e-06,1772,DET,2
whole,time,836103,7.48970471973739e-06,0,ADJ,43
the,break,835547,7.484724142195898e-06,1943,DET,535
the,sub,835077,7.4805139417561474e-06,3738,DET,535
the,ridge,834732,7.477423475475905e-06,4960,DET,535
the,cab,832876,7.460797662675529e-06,4992,DET,535
first,the,832817,7.460269148152241e-06,20329,ADJ,3
the,fast,828466,7.421293441528085e-06,3020,DET,535
other,party,827261,7.4104992042304265e-06,186,ADJ,0
these,women,826802,7.406387540396713e-06,43,DET,13
the,skull,826486,7.403556852441477e-06,3960,DET,535
the,ruins,826312,7.401998182491442e-06,5559,DET,535
the,creek,825602,7.395638092465436e-06,7178,DET,535
each,group,825020,7.390424610218766e-06,51,DET,16
the,smile,823818,7.379657246540936e-06,406,DET,535
the,shell,822676,7.369427355259671e-06,2691,DET,535
the,Pope,822281,7.365888995315626e-06,3528,DET,535
the,dawn,820574,7.350597905633383e-06,3381,DET,535
This,might,820065,7.346038348135867e-06,7766,DET,9
the,log,819861,7.3442109419875495e-06,2830,DET,535
The,Rise,818997,7.33647133947703e-06,6925,DET,2
human,race,818974,7.33626530839168e-06,730,ADJ,23
the,virus,818207,7.329394619588938e-06,2071,DET,535
new,way,818189,7.329233377869969e-06,1,ADJ,4
the,Year,817840,7.326107080096623e-06,2098,DET,535
the,OECD,816147,7.310941400640246e-06,3116,DET,535
the,score,815931,7.309006500012616e-06,1693,DET,535
the,Age,815790,7.307743439880691e-06,1705,DET,535
daily,basis,814863,7.299439491353779e-06,303,ADJ,251
The,guy,813268,7.285151683478456e-06,816,DET,2
the,ghost,812960,7.282392658509428e-06,3574,DET,535
each,step,811655,7.270702633884164e-06,364,DET,16
right,time,811533,7.269609773344484e-06,0,ADJ,25
the,inn,809904,7.255017397777775e-06,6330,DET,535
the,alarm,807852,7.236635841815291e-06,3131,DET,535
This,new,807732,7.235560897022162e-06,19695,DET,9
the,Order,807300,7.231691095766903e-06,1856,DET,535
the,anger,805918,7.219311314899381e-06,1054,DET,535
the,shelf,803511,7.197749713923894e-06,4158,DET,535
every,step,801674,7.1812941007157635e-06,364,DET,21
any,point,800530,7.1710462936879455e-06,39,DET,14
same,kind,800313,7.1691024351870394e-06,105,ADJ,6
the,plans,799785,7.164372678097277e-06,814,DET,535
some,money,798389,7.151867487003892e-06,118,DET,8
the,pope,798067,7.148983051808999e-06,7775,DET,535
all,human,797823,7.1467973307296394e-06,1772,DET,595
the,step,797600,7.144799724989077e-06,364,DET,535
the,row,797134,7.14062535604243e-06,1652,DET,535
dead,man,796794,7.137579679128568e-06,4,ADJ,100
This,man,795425,7.125316350613636e-06,4,DET,9
this,rule,794620,7.118105262626404e-06,448,DET,4
the,match,792125,7.095755368802624e-06,2371,DET,535
the,pale,791642,7.091428716010284e-06,26909,DET,535
the,Prime,790584,7.081951286084208e-06,3751,DET,535
this,city,788846,7.066382502330407e-06,163,DET,4
right,out,788469,7.063005384105331e-06,2133,ADJ,25
all,forms,788007,7.05886684665179e-06,327,DET,595
all,out,787518,7.054486446619794e-06,2133,DET,595
Every,day,787300,7.052533630245612e-06,8,DET,37
The,chief,787121,7.0509301709291965e-06,2164,DET,2
the,genre,786191,7.042599348782457e-06,3764,DET,535
own,words,785331,7.034895577765041e-06,53,ADJ,8
the,Dead,785000,7.031930521710664e-06,5312,DET,535
the,drama,784137,7.02419987707342e-06,2757,DET,535
the,sheep,783607,7.019452204237106e-06,2654,DET,535
open,door,782980,7.013835617693013e-06,58,ADJ,48
other,half,781417,6.999834461762524e-06,348,ADJ,0
the,duke,780746,6.993823728794285e-06,6715,DET,535
the,fun,780179,6.988744614646756e-06,1155,DET,535
This,leads,780026,6.987374060035518e-06,8542,DET,9
The,plan,779376,6.981551442406076e-06,293,DET,2
the,flame,779077,6.9788730382965336e-06,3424,DET,535
lower,lip,778919,6.977457694318915e-06,2336,ADJ,86
That,way,778272,6.971661950309302e-06,1,DET,20
the,count,777137,6.961494764140968e-06,2709,DET,535
The,lack,777006,6.9603212827418035e-06,522,DET,2
the,alley,776517,6.955940882709808e-06,6149,DET,535
the,Earl,775646,6.948138575086356e-06,3921,DET,535
this,side,775031,6.942629483021576e-06,44,DET,4
the,pen,774959,6.9419845161457e-06,3104,DET,535
the,drop,772819,6.922814667334921e-06,2197,DET,535
there,the,770925,6.905848455350055e-06,20329,DET,12
the,tray,770294,6.900196037312858e-06,4118,DET,535
the,canal,768899,6.887699804092748e-06,4272,DET,535
the,bars,768829,6.887072752963424e-06,2535,DET,535
any,new,767672,6.876708493583017e-06,19695,DET,14
the,check,767502,6.875185655126086e-06,2224,DET,535
the,rail,767325,6.873600111556223e-06,3826,DET,535
the,flood,767306,6.873429911963978e-06,3699,DET,535
the,mail,766965,6.87037527717684e-06,1498,DET,535
the,Right,766265,6.864104765883595e-06,3216,DET,535
large,scale,766127,6.862868579371497e-06,754,ADJ,21
the,wings,765593,6.858085075042079e-06,2428,DET,535
the,fore,765438,6.856696604684289e-06,8394,DET,535
the,hook,765116,6.853812169489396e-06,5055,DET,535
many,women,765029,6.853032834514378e-06,43,ADJ,5
the,cards,764622,6.84938698009102e-06,1945,DET,535
the,pub,763235,6.836962409857119e-06,5880,DET,535
The,film,762527,6.830620235577665e-06,529,DET,2
the,WTO,762519,6.8305485725914565e-06,5915,DET,535
third,time,761910,6.825093227766333e-06,0,ADJ,80
the,bush,761268,6.8193422731231e-06,5589,DET,535
good,night,760160,6.80941694953322e-06,63,ADJ,7
the,ego,760137,6.809210918447871e-06,3608,DET,535
same,place,759245,6.8012204954856215e-06,18,ADJ,6
the,award,757519,6.785759206211134e-06,3070,DET,535
the,pipe,757475,6.785365059786987e-06,2863,DET,535
the,round,756845,6.779721599623066e-06,2907,DET,535
the,elder,756342,6.775215789365206e-06,8034,DET,535
the,Anglo,755718,6.769626076440941e-06,3998,DET,535
the,users,755682,6.769303593003003e-06,1023,DET,535
the,St.,755409,6.766858093598638e-06,735,DET,535
Each,time,755050,6.763642217092531e-06,0,DET,33
the,ride,753461,6.749408156456864e-06,2599,DET,535
the,skill,752825,6.743710949053287e-06,1793,DET,535
the,rim,752548,6.741229618155817e-06,6882,DET,535
the,ears,752024,6.7365356925591596e-06,1350,DET,535
low,voice,751723,6.7338393727030635e-06,99,ADJ,38
every,way,751200,6.729154404979682e-06,1,DET,21
new,ones,751137,6.72859005896329e-06,452,ADJ,4
The,pain,751028,6.727613650776199e-06,260,DET,2
the,IRS,750640,6.724137995945086e-06,6806,DET,535
The,top,750322,6.7212893922432975e-06,380,DET,2
the,myth,749393,6.712967527969834e-06,3525,DET,535
good,way,747741,6.698169121317774e-06,1,ADJ,7
fair,value,747721,6.697989963852253e-06,70,ADJ,242
the,files,747624,6.697121050144476e-06,1790,DET,535
all,time,746988,6.691423842740898e-06,0,DET,595
the,clerk,746780,6.689560605099477e-06,4325,DET,535
new,home,746104,6.683505082764857e-06,31,ADJ,4
the,lease,746040,6.682931778875189e-06,4411,DET,535
The,Story,746005,6.682618253310527e-06,3430,DET,2
the,gene,745596,6.678954483140616e-06,1336,DET,535
the,fund,745498,6.678076611559562e-06,2369,DET,535
these,ideas,745161,6.675057808265528e-06,383,DET,13
free,trade,743810,6.662955721469565e-06,413,ADJ,50
the,array,742401,6.6503340780235905e-06,2077,DET,535
the,lord,741363,6.641035805563035e-06,2370,DET,535
the,fog,740812,6.6361000173879236e-06,4834,DET,535
the,cart,739413,6.623567952674709e-06,4916,DET,535
the,ruler,739276,6.622340724035889e-06,4173,DET,535
the,tests,738662,6.616840589844385e-06,957,DET,535
right,arm,738582,6.616123959982299e-06,368,ADJ,25
the,cloth,738028,6.61116129818736e-06,2616,DET,535
own,hands,736753,6.5997400097603775e-06,83,ADJ,8
the,IMF,735842,6.591579387205883e-06,5624,DET,535
the,BBC,735793,6.591140451415356e-06,5467,DET,535
the,shot,735706,6.590361116440338e-06,1714,DET,535
the,talk,734777,6.582039252166874e-06,1327,DET,535
new,forms,733879,6.573995081964968e-06,327,ADJ,4
the,blame,733591,6.571415214461462e-06,6187,DET,535
early,stage,732851,6.564786388237174e-06,372,ADJ,45
the,lion,732400,6.5607463873896686e-06,4667,DET,535
the,elite,732234,6.559259380425842e-06,4185,DET,535
which,shows,730783,6.546261506302272e-06,2031,DET,6
the,kings,730184,6.54089574020991e-06,3363,DET,535
The,rate,729361,6.533523410503709e-06,143,DET,2
the,Good,729357,6.533487579010604e-06,1963,DET,535
the,mine,728011,6.521430281581021e-06,1329,DET,535
the,shaft,727434,6.516261588700732e-06,4259,DET,535
calm,down,727389,6.515858484403309e-06,7660,ADJ,609
The,paper,726092,6.504240122764253e-06,266,DET,2
the,fault,726092,6.504240122764253e-06,1611,DET,535
The,Book,725908,6.502591874081458e-06,1210,DET,2
the,Asian,723950,6.4850523582069235e-06,3212,DET,535
good,one,722756,6.474356657515303e-06,45,ADJ,7
the,robot,722245,6.469779184271234e-06,4783,DET,535
every,bit,718892,6.439743435176589e-06,338,DET,21
The,Art,718421,6.435524276863563e-06,1024,DET,2
the,spine,718002,6.431770927960891e-06,3192,DET,535
dark,brown,717093,6.423628221152949e-06,8906,ADJ,90
There,can,716959,6.422427866133956e-06,6181,DET,18
first,night,716882,6.4217381098916995e-06,63,ADJ,3
the,Swiss,715667,6.410854293861281e-06,9890,DET,535
the,waste,715660,6.410791588748349e-06,1393,DET,535
The,Hague,715321,6.4077548697077625e-06,8151,DET,2
the,honor,714256,6.398214734668754e-06,2542,DET,535
the,Nile,714044,6.396315665534228e-06,8079,DET,535
the,Paris,713869,6.394748037710917e-06,751,DET,535
many,men,712783,6.385019787333111e-06,23,ADJ,5
red,blood,712397,6.3815620482485495e-06,176,ADJ,98
The,war,710328,6.363028208440372e-06,140,DET,2
white,men,710102,6.361003729079982e-06,23,ADJ,46
the,demon,710101,6.360994771206705e-06,4693,DET,535
the,pitch,710021,6.3602781413446206e-06,3632,DET,535
the,teeth,709912,6.359301733157529e-06,1060,DET,535
good,luck,709887,6.359077786325628e-06,2135,ADJ,7
older,man,709404,6.354751133533289e-06,4,ADJ,151
The,road,708017,6.342326563299387e-06,361,DET,2
the,axis,707429,6.3370593338130615e-06,1765,DET,535
the,Blue,707153,6.334586960788868e-06,3102,DET,535
the,delay,707095,6.334067404138856e-06,2409,DET,535
first,stage,706555,6.329230152569781e-06,372,ADJ,3
the,Czech,705944,6.3237568919981054e-06,6307,DET,535
the,wolf,705618,6.320836625310108e-06,3976,DET,535
The,team,705434,6.319188376627312e-06,312,DET,2
the,donor,704439,6.3102752927176285e-06,4230,DET,535
these,steps,704183,6.3079820771589556e-06,475,DET,13
the,lands,704182,6.30797311928568e-06,1999,DET,535
the,cars,703801,6.304560169567499e-06,1649,DET,535
major,role,703309,6.300152895915675e-06,111,ADJ,67
first,sight,702860,6.296130810814722e-06,687,ADJ,3
same,level,702398,6.29199227336118e-06,78,ADJ,6
free,hand,701677,6.2855336467291375e-06,14,ADJ,50
old,days,701366,6.282747748140281e-06,66,ADJ,15
this,land,701335,6.282470054068724e-06,199,DET,4
the,Life,700380,6.2739152850900824e-06,684,DET,535
the,curb,700075,6.271183133740883e-06,10303,DET,535
The,black,699882,6.269454264198602e-06,7858,DET,2
the,spell,698340,6.25564122360691e-06,4168,DET,535
the,Cross,698193,6.254324416235329e-06,2565,DET,535
the,mix,698036,6.252918030130987e-06,2646,DET,535
the,sport,697906,6.251753506605099e-06,2332,DET,535
the,pond,697870,6.25143102316716e-06,5768,DET,535
The,test,697178,6.245232174860124e-06,285,DET,2
The,size,692881,6.206740193392874e-06,258,DET,2
this,town,690841,6.1884661319097026e-06,323,DET,4
whole,new,690559,6.185940011645852e-06,19695,ADJ,43
the,hood,687556,6.159039518197831e-06,6336,DET,535
own,eyes,686749,6.151810514464046e-06,16,ADJ,8
the,drugs,686437,6.149015658001914e-06,984,DET,535
the,brown,686386,6.148558806464835e-06,8906,DET,535
the,pulse,685904,6.144241111545772e-06,2327,DET,535
The,risk,685870,6.143936543854386e-06,183,DET,2
this,event,684971,6.135883415779204e-06,433,DET,4
other,woman,684945,6.135650511074026e-06,74,ADJ,0
the,brush,684418,6.13092971185754e-06,4206,DET,535
the,steam,684078,6.127884034943678e-06,2908,DET,535
The,Last,682284,6.111813610286418e-06,6045,DET,2
The,list,681114,6.1013328985534226e-06,398,DET,2
the,laser,681019,6.100481900592197e-06,2809,DET,535
the,stem,680672,6.097373518565402e-06,2919,DET,535
broad,range,677903,6.07256916746398e-06,283,ADJ,249
the,flag,676747,6.062213865956849e-06,2998,DET,535
right,way,675291,6.049171202466899e-06,1,ADJ,25
the,pump,673511,6.033226188035504e-06,3661,DET,535
The,dog,673445,6.032634968399284e-06,793,DET,2
the,visit,673313,6.031452529126843e-06,1328,DET,535
the,brink,672760,6.0264988252051794e-06,11710,DET,535
the,chaos,672553,6.024644545437034e-06,3701,DET,535
the,walk,672173,6.0212405535921295e-06,1869,DET,535
the,brief,672021,6.0198789568541676e-06,7335,DET,535
sure,about,672014,6.019816251741235e-06,25099,ADJ,35
main,road,669544,5.997690304749356e-06,361,ADJ,70
the,fetus,669247,5.995029816386365e-06,7886,DET,535
all,ages,668558,5.9888578416991565e-06,2149,DET,595
the,arena,668233,5.985946532884436e-06,4778,DET,535
the,Turks,667909,5.98304418194299e-06,7448,DET,535
the,tour,667072,5.9755464420109245e-06,2402,DET,535
the,likes,666853,5.973584667763467e-06,10413,DET,535
the,Upper,664098,5.948905726887909e-06,4011,DET,535
human,mind,663467,5.9432533088507116e-06,76,ADJ,23
local,level,662469,5.934313351321199e-06,78,ADJ,37
the,navy,662385,5.93356088996601e-06,5269,DET,535
old,boy,662179,5.931715568071141e-06,352,ADJ,15
red,hair,661691,5.927344125912421e-06,220,ADJ,98
the,lung,661662,5.927084347587415e-06,2547,DET,535
Last,night,661274,5.923608692756302e-06,63,ADJ,829
the,reach,661232,5.923232462078708e-06,3614,DET,535
fatty,acid,660426,5.9160124162182e-06,889,ADJ,1781
the,Bay,659198,5.905012147835193e-06,2253,DET,535
the,tips,659197,5.905003189961916e-06,3720,DET,535
The,white,657344,5.888404250781369e-06,11617,DET,2
the,bath,657012,5.885430236853715e-06,3288,DET,535
which,God,656502,5.8808617214829225e-06,7,DET,6
this,class,656004,5.876400700591442e-06,201,DET,4
the,dose,655889,5.8753705451646944e-06,1506,DET,535
any,type,653696,5.855725929070285e-06,165,DET,14
the,mercy,653572,5.854615152784053e-06,2720,DET,535
these,lines,653469,5.853692491836618e-06,375,DET,13
the,gut,653026,5.849724153975322e-06,4143,DET,535
the,trap,652493,5.844949607519179e-06,3483,DET,535
the,sin,652414,5.844241935530371e-06,1310,DET,535
the,yield,652286,5.843095327751034e-06,2820,DET,535
the,minor,651562,5.836609827499164e-06,13540,DET,535
the,bike,651130,5.832740026243903e-06,4078,DET,535
The,fire,651033,5.8318711125361255e-06,280,DET,2
the,café,650808,5.82985559104901e-06,6232,DET,535
The,mean,649950,5.822169735778147e-06,3595,DET,2
The,sky,649391,5.817162284616827e-06,943,DET,2
the,feast,649306,5.816400865388362e-06,5261,DET,535
the,mask,649189,5.815352794215062e-06,3315,DET,535
first,week,649160,5.8150930158900565e-06,351,ADJ,3
some,day,648889,5.812665432232243e-06,8,DET,8
total,cost,648506,5.8092345667675106e-06,325,ADJ,105
few,miles,648445,5.80868813649767e-06,678,ADJ,12
the,diet,648272,5.807138424420911e-06,2010,DET,535
all,parts,648175,5.806269510713133e-06,369,DET,595
All,she,647081,5.796469597349118e-06,24058,DET,3014
the,tops,646866,5.794543654594764e-06,6742,DET,535
this,girl,644238,5.771002363625267e-06,249,DET,4
every,week,643484,5.764248127175114e-06,351,DET,21
The,head,643154,5.761292028994013e-06,20,DET,2
this,job,642876,5.758801740223267e-06,224,DET,4
last,name,642747,5.757646174570654e-06,67,ADJ,19
this,age,642476,5.755218590912841e-06,164,DET,4
the,Fifth,640743,5.739694596525421e-06,5819,DET,535
the,fleet,639455,5.72815685574585e-06,3941,DET,535
The,line,639163,5.725541156749239e-06,102,DET,2
the,units,639043,5.724466211956112e-06,785,DET,535
the,mill,638902,5.7232031518241866e-06,4822,DET,535
This,model,638742,5.7217698921000164e-06,87,DET,9
any,thing,638611,5.720596410700851e-06,62,DET,14
the,Texas,638575,5.720273927262913e-06,1502,DET,535
next,thing,638165,5.7166011992197265e-06,62,ADJ,22
every,part,637755,5.712928471176541e-06,9,DET,21
the,towns,637715,5.712570156245498e-06,2362,DET,535
this,term,637099,5.707052106307442e-06,279,DET,4
small,part,636893,5.705206784412573e-06,9,ADJ,17
the,guns,635848,5.695845806839085e-06,2147,DET,535
The,Holy,635639,5.6939736113243875e-06,1353,DET,2
good,life,635558,5.693248023589027e-06,3,ADJ,7
black,man,635502,5.692746382685567e-06,4,ADJ,54
the,hip,635485,5.692594098839874e-06,2805,DET,535
the,Dark,634578,5.6844693077784835e-06,5339,DET,535
the,songs,634267,5.681683409189627e-06,2172,DET,535
the,Arts,633217,5.672277642249759e-06,3171,DET,535
the,blow,632436,5.665281543221153e-06,2901,DET,535
same,name,631794,5.65953058857792e-06,67,ADJ,6
the,eve,631397,5.655974312887322e-06,10171,DET,535
the,coal,631035,5.652731562761387e-06,2642,DET,535
many,hours,630336,5.646470009341418e-06,211,ADJ,5
own,mind,630233,5.645547348393983e-06,76,ADJ,8
the,query,629583,5.6397247307645405e-06,4299,DET,535
